Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202010S,PWS1,B,2020-07-15T01:31:08,-147.937,60.3797,355.0,55,126.0,7,5.8751,5.8761,3.2014,3.2018,0.0115,2.5798,1.5998,2.0103,4.5108,0.0108,4.9848,-0.0591,0.1535,96.2347,0.0,199.298,210.22,64.923,68.484,99.7,21.5004,32.4117,32.4146,25.5229,25.5251
SKQ202010S,PWS1,B,2020-07-15T01:33:44,-147.937,60.3797,355.0,55,101.03,8,5.9124,5.9135,3.1907,3.191,0.0121,2.4305,1.6772,2.1193,4.4736,0.0115,5.0,-0.0448,0.1867,95.4403,0.0001,212.781,224.55,69.301,73.138,100.0,20.2895,32.268,32.2703,25.4049,25.4066
SKQ202010S,PWS1,B,2020-07-15T01:36:34,-147.937,60.3797,355.0,55,75.69,9,6.0153,6.0164,3.1728,3.1731,0.0125,2.1921,1.8137,2.3085,4.4736,0.089,5.0,-0.0352,0.1866,95.4419,0.0235,237.003,249.537,77.212,81.299,100.0,18.3563,31.9819,31.9847,25.1666,25.1686
SKQ202010S,PWS1,B,2020-07-15T01:39:25,-147.937,60.3797,355.0,55,50.65,10,6.807,6.8078,3.2159,3.2161,0.0162,1.8926,1.8954,2.4248,4.4709,0.6124,1.9424,0.0516,0.1891,95.3834,0.365,246.285,259.818,81.572,86.057,38.85,15.9272,31.7311,31.7327,24.8698,24.871
SKQ202010S,PWS1,B,2020-07-15T01:41:09,-147.937,60.3797,355.0,55,40.47,11,7.374,7.3754,3.2343,3.2347,0.022,1.7356,1.9473,2.496,4.4637,1.0635,2.3016,0.1927,0.1955,95.2297,1.25,252.413,266.121,84.499,89.093,46.03,14.654,31.4162,31.4191,24.5471,24.5493
SKQ202010S,PWS1,B,2020-07-15T01:42:51,-147.937,60.3797,355.0,55,30.55,12,8.3669,8.374,3.2781,3.2789,0.0512,1.4339,2.0213,2.598,4.4381,1.5921,4.8593,0.8918,0.2185,94.6831,4.53,259.337,272.906,88.517,93.165,97.19,12.207,30.9985,31.0008,24.0805,24.0812
SKQ202010S,PWS1,B,2020-07-15T01:44:46,-147.937,60.3797,355.0,55,20.24,13,9.21,9.3332,3.303,3.3069,0.4875,0.9613,2.2335,2.864,3.8351,2.4559,5.0,11.3629,0.8028,81.8173,33.9,296.869,305.64,102.896,106.175,100.0,8.374,30.5295,30.4647,23.5878,23.5182
SKQ202010S,PWS1,B,2020-07-15T01:46:26,-147.937,60.3797,355.0,55,10.15,14,11.9438,11.898,3.4155,3.4131,0.0967,0.5738,2.5022,3.2629,4.0314,3.1467,4.9632,1.9838,0.603,86.0057,167.0,317.568,334.59,115.817,121.919,99.26,5.2319,29.4015,29.4145,22.2552,22.2735
SKQ202010S,PWS1,B,2020-07-15T01:48:22,-147.937,60.3797,355.0,55,2.35,15,14.5647,14.5397,3.2934,3.2956,0.0293,0.5461,2.3829,3.098,4.1961,3.8778,4.9868,0.3661,0.4428,89.5205,915.0,286.478,303.997,107.972,114.546,99.74,5.0072,26.365,26.4012,19.4143,19.4472
SKQ202010S,KIP2,B,2020-07-15T03:21:17,-147.987,60.2788,582.0,56,582.24,1,6.0606,6.0615,3.2851,3.2855,0.0116,2.9945,1.3358,1.6408,4.3171,0.011,0.2209,-0.0585,0.3292,92.1005,0.0,158.357,167.228,52.017,54.933,4.42,24.8633,32.9501,32.9532,25.9255,25.9279
SKQ202010S,KIP2,B,2020-07-15T03:24:56,-147.987,60.2788,582.0,56,505.53,2,6.0666,6.0678,3.2819,3.2822,0.0115,2.9543,1.3457,1.6534,4.3517,0.011,4.0138,-0.0603,0.2972,92.8401,0.0,158.656,167.438,52.12,55.008,80.28,24.5374,32.9445,32.9475,25.9204,25.9226
SKQ202010S,KIP2,B,2020-07-15T03:29:57,-147.987,60.2788,582.0,56,303.21,3,6.0794,6.0804,3.2694,3.2698,0.0109,2.998,1.3871,1.7112,4.4701,0.011,5.0,-0.0747,0.1898,95.3664,0.0,162.473,171.281,53.369,56.264,100.0,24.8918,32.8903,32.8932,25.876,25.8782
SKQ202010S,KIP2,B,2020-07-15T03:32:25,-147.987,60.2788,582.0,56,252.54,4,6.1097,6.1105,3.2685,3.2688,0.0115,2.9706,1.3873,1.7109,4.4804,0.0108,5.0,-0.0591,0.1805,95.5865,0.0,161.291,170.028,53.011,55.885,100.0,24.6691,32.8749,32.8779,25.8601,25.8624
SKQ202010S,KIP2,B,2020-07-15T03:34:39,-147.987,60.2788,582.0,56,202.09,5,6.0773,6.0791,3.2543,3.2545,0.0107,2.8726,1.4406,1.7872,4.5079,0.0109,5.0,-0.0789,0.1561,96.173,0.0,170.274,179.857,55.88,59.027,100.0,23.8749,32.7726,32.7732,25.7833,25.7835
SKQ202010S,KIP2,B,2020-07-15T03:36:51,-147.987,60.2788,582.0,56,151.28,6,5.9842,5.9848,3.2255,3.2257,0.0116,2.7814,1.518,1.8957,4.5021,0.0108,5.0,-0.0579,0.1612,96.0496,0.0,184.081,194.231,60.187,63.507,100.0,23.1357,32.5641,32.5658,25.6301,25.6313
SKQ202010S,KIP2,B,2020-07-15T03:38:43,-147.987,60.2788,582.0,56,126.03,7,5.8959,5.8945,3.2064,3.2064,0.0118,2.6873,1.5818,1.9855,4.4985,0.0109,5.0,-0.0532,0.1645,95.9709,0.0,195.77,206.64,63.821,67.363,100.0,22.372,32.4476,32.4484,25.5487,25.5496
SKQ202010S,KIP2,B,2020-07-15T03:40:58,-147.987,60.2788,582.0,56,101.04,8,5.8488,5.8532,3.181,3.1815,0.0115,2.4169,1.6875,2.1328,4.4828,0.0109,5.0,-0.0597,0.1785,95.637,0.0,215.038,226.905,69.907,73.774,100.0,20.1789,32.2196,32.2217,25.3743,25.3754
SKQ202010S,KIP2,B,2020-07-15T03:43:11,-147.987,60.2788,582.0,56,75.74,9,5.9746,5.9519,3.1719,3.1716,0.0127,2.289,1.7955,2.2781,4.4605,0.0359,5.0,-0.031,0.1984,95.1617,0.0065,233.952,245.786,76.162,79.983,100.0,19.1416,32.0107,32.0293,25.1942,25.2117
SKQ202010S,KIP2,B,2020-07-15T03:45:25,-147.987,60.2788,582.0,56,50.58,10,6.7873,6.8,3.2139,3.215,0.017,2.0165,1.8987,2.4286,4.4657,0.5218,4.2354,0.0719,0.1938,95.2723,0.273,247.318,260.318,81.875,86.204,84.71,16.9322,31.7273,31.7273,24.8694,24.8677
SKQ202010S,KIP2,B,2020-07-15T03:47:22,-147.987,60.2788,582.0,56,40.32,11,7.3755,7.3754,3.2428,3.243,0.0244,1.7921,1.927,2.4678,4.4503,0.9245,5.0,0.2513,0.2075,94.9442,0.877,248.398,262.07,83.213,87.794,100.0,15.112,31.5061,31.5084,24.6176,24.6195
SKQ202010S,KIP2,B,2020-07-15T03:49:01,-147.987,60.2788,582.0,56,30.36,12,8.1627,8.1597,3.2495,3.25,0.0518,1.5496,2.0083,2.5816,4.4115,1.425,5.0,0.9068,0.2426,94.1147,3.04,258.526,273.071,87.76,92.696,100.0,13.1457,30.8776,30.8854,24.015,24.0216
SKQ202010S,KIP2,B,2020-07-15T03:50:47,-147.987,60.2788,582.0,56,20.16,13,9.2621,9.1805,3.3191,3.3186,0.1732,1.0927,2.1673,2.749,4.2718,2.1525,5.0,3.8198,0.3713,91.1343,16.8,278.69,287.171,96.79,99.602,100.0,9.4394,30.6495,30.7144,23.6736,23.7368
SKQ202010S,KIP2,B,2020-07-15T03:52:32,-147.987,60.2788,582.0,56,10.26,14,11.58,11.5863,3.4088,3.4095,0.1073,0.6114,2.5525,3.3402,3.9845,3.1579,5.0,2.2392,0.6499,85.0034,171.0,327.146,346.23,118.585,125.521,100.0,5.5364,29.6254,29.6278,22.4936,22.4943
SKQ202010S,KIP2,B,2020-07-15T03:54:56,-147.987,60.2788,582.0,56,2.24,15,15.1536,15.1725,3.2855,3.2841,0.031,0.5238,2.302,2.9739,4.2562,4.2173,5.0,0.4098,0.386,90.8009,2190.0,271.517,287.012,103.225,109.138,100.0,4.8261,25.9022,25.8773,18.9397,18.9168
SKQ202010S,MS2,B,2020-07-15T18:46:43,-147.8935,59.944,194.0,60,195.24,1,6.0944,6.0966,3.2506,3.2513,0.0116,2.7914,1.4176,1.7561,4.1648,0.011,0.2495,-0.0568,0.4728,88.8511,0.0,165.807,175.118,54.413,57.474,4.99,23.2159,32.718,32.7234,25.7381,25.7421
SKQ202010S,MS2,B,2020-07-15T18:49:05,-147.8935,59.944,194.0,60,151.57,2,5.789,5.789,3.1963,3.1965,0.0116,2.7003,1.5277,1.911,4.3888,0.011,2.4165,-0.0568,0.2633,93.6308,0.0,186.929,197.395,60.776,64.18,48.33,22.4775,32.4245,32.427,25.5433,25.5454
SKQ202010S,MS2,B,2020-07-15T18:49:18,-147.8935,59.944,194.0,60,151.55,3,5.7852,5.7858,3.1959,3.196,0.0117,2.6706,1.5298,1.9114,4.3908,0.011,2.4168,-0.0544,0.2614,93.6744,0.0,187.263,197.323,60.879,64.151,48.34,22.2364,32.4236,32.4242,25.5431,25.5435
SKQ202010S,MS2,B,2020-07-15T18:49:32,-147.8935,59.944,194.0,60,151.51,4,5.7859,5.7859,3.1962,3.1961,0.0116,2.679,1.5305,1.911,4.3848,0.011,2.4197,-0.0568,0.2669,93.5457,0.0,187.411,197.336,60.93,64.156,48.39,22.3049,32.4263,32.4251,25.5451,25.5442
SKQ202010S,MS2,B,2020-07-15T18:51:35,-147.8935,59.944,194.0,60,126.25,5,5.6902,5.692,3.1757,3.1761,0.0117,2.6078,1.6208,2.0396,4.4124,0.011,3.6809,-0.0556,0.2417,94.1354,0.0,204.183,215.191,66.171,69.743,73.62,21.7275,32.2993,32.3019,25.4561,25.458
SKQ202010S,MS2,B,2020-07-15T18:53:34,-147.8935,59.944,194.0,60,101.12,6,5.5601,5.5655,3.1479,3.1486,0.0115,2.3719,1.7489,2.2154,4.4185,0.0109,4.9368,-0.0591,0.2362,94.2657,0.0,228.281,239.808,73.658,77.389,98.73,19.8138,32.1229,32.1259,25.3318,25.3336
SKQ202010S,MS2,B,2020-07-15T18:55:43,-147.8935,59.944,194.0,60,75.76,7,6.5531,6.5488,3.2027,3.2027,0.0142,1.9752,1.8839,2.4086,4.4584,0.2066,1.3805,0.0054,0.2002,95.117,0.0689,246.546,259.984,81.228,85.65,27.61,16.5965,31.8101,31.8138,24.9645,24.968
SKQ202010S,MS2,B,2020-07-15T18:58:00,-147.8935,59.944,194.0,60,50.5,8,8.6115,8.6023,3.3477,3.3475,0.0251,1.4919,1.9978,2.5643,4.4704,1.0258,2.0264,0.2662,0.1895,95.3728,1.14,253.713,267.125,87.39,91.995,40.53,12.6772,31.5005,31.5069,24.4376,24.4441
SKQ202010S,MS2,B,2020-07-15T18:59:51,-147.8935,59.944,194.0,60,40.53,9,9.7897,9.7933,3.4323,3.4328,0.0501,1.0228,2.0968,2.7058,4.4889,1.4115,2.5183,0.8655,0.173,95.7668,2.95,262.257,277.48,92.6,97.984,50.37,8.8731,31.3382,31.3401,24.1282,24.1291
SKQ202010S,MS2,B,2020-07-15T19:01:38,-147.8935,59.944,194.0,60,30.47,10,11.1341,11.1225,3.5242,3.5237,0.0856,0.6875,2.2158,2.8691,4.3729,1.7846,3.0261,1.7171,0.2778,93.2916,7.12,273.305,289.058,99.17,104.865,60.52,6.1536,31.105,31.1102,23.7208,23.7269
SKQ202010S,MS2,B,2020-07-15T19:03:19,-147.8935,59.944,194.0,60,20.03,11,12.8513,12.8493,3.6294,3.6294,0.0884,0.5062,2.2663,2.9398,4.2557,2.112,3.5461,1.7871,0.3864,90.7908,15.3,271.64,287.496,101.884,107.828,70.92,4.683,30.6968,30.6982,23.0902,23.0916
SKQ202010S,MS2,B,2020-07-15T19:05:03,-147.8935,59.944,194.0,60,10.32,12,13.3204,13.321,3.5974,3.5978,0.0364,0.5482,2.2397,2.9003,4.3666,2.4717,4.016,0.5383,0.2835,93.1575,35.1,265.202,281.082,99.965,105.954,80.32,5.0237,30.0271,30.0304,22.482,22.4845
SKQ202010S,MS2,B,2020-07-15T19:07:25,-147.8935,59.944,194.0,60,2.32,13,13.7268,13.7267,3.6297,3.6299,0.0251,0.5167,2.237,2.8933,4.3531,3.24,4.4179,0.2674,0.2959,92.8693,230.0,262.41,277.836,99.724,105.587,88.36,4.7681,30.0083,30.0105,22.3877,22.3894
SKQ202010S,MS2,B,2020-07-15T19:07:35,-147.8935,59.944,194.0,60,2.24,14,13.7433,13.7416,3.631,3.631,0.0265,0.5493,2.2378,2.8914,4.3531,3.3576,4.4143,0.2997,0.2959,92.8693,298.0,262.398,277.193,99.752,105.375,88.29,5.0328,30.0075,30.0096,22.3838,22.3857
SKQ202010S,GEO,B,2020-07-16T05:38:29,-148.6935,59.0155,233.0,61,231.32,1,5.6637,5.6654,3.3068,3.3072,0.012,3.6943,1.0281,1.2068,3.8319,0.011,0.2475,-0.0484,0.8061,81.7482,0.0,94.649,99.766,30.988,32.665,4.95,30.5386,33.7549,33.7574,26.6102,26.612
SKQ202010S,GEO,B,2020-07-16T05:41:17,-148.6935,59.0155,233.0,61,201.85,2,5.7183,5.7186,3.3032,3.3034,0.0118,3.6465,1.0766,1.2749,4.4688,0.0108,1.7101,-0.0526,0.1909,95.3387,0.0,103.388,108.892,33.872,35.676,34.2,30.1508,33.6739,33.6761,26.5395,26.5412
SKQ202010S,GEO,B,2020-07-16T05:45:16,-148.6935,59.0155,233.0,61,151.85,3,5.9226,5.9259,3.3007,3.3012,0.0118,3.4272,1.2235,1.4827,4.5211,0.0106,4.2003,-0.0538,0.1444,96.4543,0.0,129.429,136.159,42.541,44.757,84.01,28.3728,33.4678,33.4698,26.3516,26.3527
SKQ202010S,GEO,B,2020-07-16T05:47:27,-148.6935,59.0155,233.0,61,126.03,4,5.9167,5.9186,3.2714,3.2718,0.0116,3.0151,1.426,1.7646,4.4869,0.0108,5.0,-0.0579,0.1748,95.7248,0.0,166.032,174.848,54.439,57.333,100.0,25.0303,33.1576,33.1594,26.1072,26.1084
SKQ202010S,GEO,B,2020-07-16T05:49:32,-148.6935,59.0155,233.0,61,101.67,5,5.8282,5.8293,3.229,3.2293,0.0165,2.4323,1.7389,2.1994,4.5808,0.0102,5.0,0.0605,0.0919,97.7283,0.0,223.644,234.821,72.972,76.622,100.0,20.3036,32.7785,32.7813,25.8184,25.8204
SKQ202010S,GEO,B,2020-07-16T05:51:42,-148.6935,59.0155,233.0,61,76.11,6,5.9365,5.9381,3.211,3.2112,0.0247,2.1107,1.9553,2.5098,4.5788,0.0104,2.5433,0.2573,0.0936,97.6863,0.0,262.069,276.223,85.539,90.163,50.87,17.6963,32.484,32.4857,25.5726,25.5737
SKQ202010S,GEO,B,2020-07-16T05:53:56,-148.6935,59.0155,233.0,61,50.65,7,6.7511,6.7526,3.2708,3.2712,0.0429,1.7699,2.0767,2.6801,4.5341,0.083,4.4333,0.6926,0.1329,96.7319,0.0215,278.082,293.191,92.428,97.456,88.67,14.9323,32.3845,32.3877,25.3917,25.394
SKQ202010S,GEO,B,2020-07-16T05:54:08,-148.6935,59.0155,233.0,61,50.47,8,6.74,6.7402,3.2699,3.2702,0.0401,1.7943,2.076,2.6786,4.5347,0.1041,4.0053,0.6268,0.1324,96.7441,0.0286,277.427,293.151,92.188,97.415,80.11,15.1296,32.3854,32.388,25.3939,25.3959
SKQ202010S,GEO,B,2020-07-16T05:55:59,-148.6935,59.0155,233.0,61,40.58,9,8.1403,8.1316,3.3865,3.386,0.077,1.5336,2.1767,2.8175,4.4747,0.2327,4.8784,1.512,0.1856,95.4648,0.0807,285.704,300.93,97.974,103.177,97.57,13.0155,32.3401,32.3433,25.1651,25.1689
SKQ202010S,GEO,B,2020-07-16T05:56:11,-148.6935,59.0155,233.0,61,40.69,10,8.1306,8.1324,3.3856,3.3859,0.0718,1.4856,2.1776,2.8164,4.4753,0.2233,4.6508,1.3875,0.1851,95.4775,0.0763,285.287,300.92,97.809,103.174,93.02,12.6261,32.3398,32.3412,25.1663,25.1671
SKQ202010S,GEO,B,2020-07-16T05:57:59,-148.6935,59.0155,233.0,61,30.21,11,10.9318,10.9295,3.626,3.6259,0.1837,1.066,2.2485,2.9126,4.2674,0.5588,4.9177,4.0716,0.3754,91.0413,0.308,277.694,293.257,101.173,106.839,98.35,9.2235,32.2822,32.2835,24.6718,24.6732
SKQ202010S,GEO,B,2020-07-16T05:58:13,-148.6935,59.0155,233.0,61,30.17,12,10.9603,10.9643,3.6282,3.6288,0.1804,1.0607,2.2469,2.917,4.2611,0.5734,4.8251,3.9944,0.3814,90.9062,0.323,277.189,293.634,101.049,107.055,96.5,9.1803,32.2798,32.2818,24.6649,24.6658
SKQ202010S,GEO,B,2020-07-16T05:59:46,-148.6935,59.0155,233.0,61,25.54,13,12.4393,12.4398,3.752,3.7524,0.2847,0.7205,2.2559,2.9222,4.0567,0.7877,5.0,6.4972,0.5781,86.5433,0.607,269.594,285.138,101.323,107.169,100.0,6.421,32.2002,32.2034,24.3328,24.3352
SKQ202010S,GEO,B,2020-07-16T05:59:59,-148.6935,59.0155,233.0,61,25.33,14,12.4423,12.4435,3.7523,3.7527,0.3019,0.8055,2.2549,2.9217,4.0549,0.8067,5.0,6.9087,0.5798,86.5072,0.64,269.04,285.159,101.121,107.184,100.0,7.1107,32.2004,32.2029,24.3325,24.3341
SKQ202010S,GEO,B,2020-07-16T06:01:41,-148.6935,59.0155,233.0,61,19.72,15,12.6374,12.6389,3.7683,3.7686,0.3697,0.7742,2.2764,2.9515,3.9649,1.1714,5.0,8.536,0.6697,84.585,1.64,271.133,287.044,102.311,108.32,100.0,6.8563,32.1879,32.1901,24.2855,24.2869
SKQ202010S,GEO,B,2020-07-16T06:01:57,-148.6935,59.0155,233.0,61,19.86,16,12.6368,12.6382,3.7682,3.7686,0.3519,0.7223,2.2757,2.948,3.9734,1.1592,5.0,8.1089,0.6611,84.7673,1.6,271.306,286.877,102.376,108.256,100.0,6.4359,32.188,32.1903,24.2857,24.2872
SKQ202010S,GEO,B,2020-07-16T06:03:32,-148.6935,59.0155,233.0,61,14.76,17,12.6663,12.6659,3.7705,3.7707,0.3685,0.6608,2.3171,3.0032,3.8592,1.5698,5.0,8.5078,0.7777,82.3315,4.3,277.008,292.915,104.59,110.597,100.0,5.9372,32.1866,32.189,24.2789,24.2809
SKQ202010S,GEO,B,2020-07-16T06:05:15,-148.6935,59.0155,233.0,61,10.4,18,13.1055,13.1069,3.8103,3.8106,0.2848,0.6231,2.3675,3.0837,3.8024,1.9426,4.2672,6.499,0.837,81.1186,10.3,281.757,299.312,107.35,114.043,85.34,5.6312,32.1905,32.1925,24.1965,24.1979
SKQ202010S,GEO,B,2020-07-16T06:05:29,-148.6935,59.0155,233.0,61,10.18,19,13.0665,13.0707,3.8066,3.8073,0.2896,0.6118,2.373,3.0872,3.8027,1.9645,4.8622,6.6139,0.8367,81.125,10.8,283.352,300.214,107.871,114.302,97.24,5.5401,32.1893,32.1915,24.2033,24.2042
SKQ202010S,GEO,B,2020-07-16T06:07:25,-148.6935,59.0155,233.0,61,5.28,20,13.5306,13.5304,3.8461,3.8463,0.1982,0.6139,2.3309,3.0264,3.8653,2.3911,5.0,4.422,0.7714,82.4612,29.2,273.622,289.96,105.142,111.421,100.0,5.557,32.1679,32.1703,24.0946,24.0966
SKQ202010S,GEO,B,2020-07-16T06:09:10,-148.6935,59.0155,233.0,61,2.65,21,13.3264,13.322,3.8292,3.8292,0.2292,0.5866,2.3501,3.0513,3.8381,2.6255,4.9184,5.1654,0.7997,81.8795,50.5,277.863,293.642,106.341,112.372,98.37,5.3354,32.1835,32.1873,24.1474,24.1513
SKQ202010S,GEO,B,2020-07-16T06:09:18,-148.6935,59.0155,233.0,61,2.76,22,13.3092,13.2916,3.8277,3.8266,0.2362,0.6039,2.3507,3.0536,3.8369,2.5738,5.0,5.3335,0.8009,81.8545,44.6,277.522,294.003,106.173,112.441,100.0,5.4752,32.1842,32.1884,24.1514,24.1582
SKQ202010S,GAK1,B,2020-07-16T15:13:34,-149.4665,59.8448,270.0,62,101.16,1,5.8458,5.8439,3.1736,3.1738,0.0118,2.0198,1.8652,2.3787,4.4329,0.011,3.0167,-0.0526,0.2232,94.5731,0.0,248.182,260.677,80.629,84.687,60.33,16.9585,32.1403,32.1441,25.312,25.3152
SKQ202010S,GAK1,B,2020-07-16T15:16:37,-149.4665,59.8448,270.0,62,80.8,2,6.2286,6.2275,3.195,3.1955,0.0132,1.9055,1.8997,2.4296,4.435,0.011,4.7909,-0.0191,0.2213,94.6167,0.0,251.007,264.579,82.209,86.656,95.82,16.0313,32.0257,32.0327,25.1751,25.1807
SKQ202010S,GAK1,B,2020-07-16T15:19:35,-149.4665,59.8448,270.0,62,60.83,3,6.5767,6.5684,3.1996,3.1995,0.013,1.458,2.0234,2.6019,4.4841,0.17,5.0,-0.0245,0.1772,95.6658,0.0534,271.081,285.57,89.329,94.09,100.0,12.4022,31.7613,31.7678,24.9231,24.9293
SKQ202010S,GAK1,B,2020-07-16T15:22:29,-149.4665,59.8448,270.0,62,40.25,4,8.3797,8.234,3.3257,3.3151,0.0291,1.0837,2.0723,2.6672,4.5183,0.6455,5.0,0.3631,0.1469,96.3943,0.403,266.959,282.829,91.465,96.599,100.0,9.367,31.4816,31.5005,24.4571,24.4931
SKQ202010S,GAK1,B,2020-07-16T15:25:25,-149.4665,59.8448,270.0,62,20.4,5,10.1164,10.1666,3.4298,3.4326,0.1584,0.6066,2.2847,2.9502,4.1287,1.9459,5.0,3.4652,0.5077,88.0806,10.4,292.265,307.013,103.708,109.049,100.0,5.498,31.0389,31.0243,23.8417,23.8221
SKQ202010S,GAK1,B,2020-07-16T15:28:06,-149.4665,59.8448,270.0,62,10.01,6,13.2325,13.2049,3.5855,3.5826,0.0474,0.5256,2.4634,3.1965,4.3096,2.6881,5.0,0.8021,0.3361,91.9404,57.9,300.327,316.703,112.968,119.056,100.0,4.8406,29.9863,29.9807,22.4675,22.4685
SKQ202010S,GAK1,B,2020-07-16T15:31:18,-149.4665,59.8448,270.0,62,2.27,7,13.5266,13.4964,3.238,3.2259,0.0509,0.5583,2.3012,2.9765,3.9245,3.7134,5.0,0.8864,0.7106,83.723,731.0,279.503,295.71,103.288,109.141,100.0,5.106,26.581,26.4918,19.7827,19.7197
SKQ202010S,GAK1,B,2020-07-16T15:50:11,-149.4665,59.8448,270.0,63,265.73,1,5.9558,5.9574,3.309,3.3092,0.013,0.0939,0.8608,0.977,3.6527,0.0113,0.2597,-0.0227,0.9977,77.9245,0.0,63.993,68.02,21.05,22.376,5.19,1.3399,33.4719,33.4727,26.3507,26.3512
SKQ202010S,GAK1,B,2020-07-16T15:51:43,-149.4665,59.8448,270.0,63,252.62,2,5.9538,5.9547,3.3017,3.3016,0.0116,0.0939,1.0557,1.2533,4.4202,0.011,0.91,-0.0568,0.2347,94.3018,0.0,99.174,107.021,32.603,35.184,18.2,1.3399,33.3983,33.3967,26.2928,26.2914
SKQ202010S,GAK1,B,2020-07-16T15:54:12,-149.4665,59.8448,270.0,63,201.6,3,5.9365,5.9385,3.2794,3.2804,0.0119,0.0938,1.2555,1.5208,4.3553,0.011,3.4457,-0.0514,0.2939,92.9172,0.0,136.303,142.778,44.723,46.852,68.91,1.3385,33.1907,33.1991,26.1309,26.1373
SKQ202010S,GAK1,B,2020-07-16T15:54:18,-149.4665,59.8448,270.0,63,201.51,4,5.9364,5.9386,3.2794,3.2804,0.0113,0.0937,1.2561,1.5207,4.387,0.011,3.4579,-0.0651,0.2648,93.5936,0.0,136.148,142.628,44.671,46.804,69.16,1.3381,33.1902,33.2,26.1305,26.138
SKQ202010S,GAK1,B,2020-07-16T15:56:44,-149.4665,59.8448,270.0,63,151.56,5,5.6422,5.6378,3.2036,3.2027,0.0118,0.0937,1.6577,2.1038,4.4997,0.0109,4.7968,-0.0538,0.1634,95.9975,0.0,211.463,224.599,68.631,72.884,95.94,1.3381,32.6481,32.6428,25.7375,25.7338
SKQ202010S,GAK1,B,2020-07-16T15:56:57,-149.4665,59.8448,270.0,63,151.5,6,5.6369,5.6387,3.2024,3.203,0.0117,0.0936,1.6646,2.1038,4.502,0.0109,5.0,-0.0562,0.1614,96.0465,0.0,213.019,224.451,69.123,72.838,100.0,1.3372,32.6396,32.6444,25.7314,25.735
SKQ202010S,GAK1,B,2020-07-16T15:59:59,-149.4665,59.8448,270.0,63,126.21,7,5.7328,5.7321,3.1796,3.1801,0.0116,0.0934,1.8151,2.3134,4.5028,0.0109,2.4692,-0.0574,0.1606,96.0635,0.0,239.933,252.788,77.837,82.009,49.38,1.3352,32.3027,32.3086,25.4538,25.4585
SKQ202010S,GAK1,B,2020-07-16T16:00:28,-149.4665,59.8448,270.0,63,126.13,8,5.7332,5.7344,3.1796,3.18,0.0116,0.0934,1.8137,2.3149,4.4985,0.0109,1.7755,-0.0585,0.1644,95.9726,0.0,239.321,253.149,77.638,82.129,35.51,1.3358,32.3023,32.3058,25.4534,25.456
SKQ202010S,GAK1,B,2020-07-16T16:03:06,-149.4665,59.8448,270.0,63,100.8,9,5.8117,5.8134,3.173,3.1734,0.0115,0.0935,1.8594,2.3799,4.4524,0.0109,4.4939,-0.0603,0.2056,94.9894,0.0,246.771,261.217,80.122,84.817,89.88,1.3364,32.1655,32.1687,25.336,25.3383
SKQ202010S,GAK1,B,2020-07-16T16:03:18,-149.4665,59.8448,270.0,63,100.75,10,5.8118,5.8126,3.173,3.1734,0.0115,0.0936,1.8624,2.3787,4.4528,0.0109,3.187,-0.0609,0.2053,94.9974,0.0,247.673,260.947,80.415,84.728,63.74,1.3368,32.1658,32.1692,25.3362,25.3388
SKQ202010S,GAK1,B,2020-07-16T16:05:54,-149.4665,59.8448,270.0,63,75.55,11,6.4043,6.3686,3.2079,3.2064,0.0132,0.0934,1.9064,2.439,4.4545,0.0616,4.8998,-0.0179,0.2037,95.034,0.0145,250.856,264.847,82.483,87.023,98.0,1.3352,32.0062,32.0238,25.1379,25.1562
SKQ202010S,GAK1,B,2020-07-16T16:06:10,-149.4665,59.8448,270.0,63,75.5,12,6.4089,6.4053,3.2081,3.2081,0.0141,0.0933,1.9087,2.4413,4.4567,0.0352,5.0,0.0018,0.2018,95.0798,0.0066,251.504,265.088,82.704,87.166,100.0,1.3346,32.004,32.0073,25.1356,25.1386
SKQ202010S,GAK1,B,2020-07-16T16:08:33,-149.4665,59.8448,270.0,63,50.37,13,7.1637,7.1971,3.2428,3.2454,0.0156,0.0936,2.0199,2.5964,4.4931,0.4903,4.6598,0.0378,0.1693,95.8561,0.245,265.957,280.354,88.788,93.664,93.2,1.3368,31.6956,31.692,24.7951,24.7878
SKQ202010S,GAK1,B,2020-07-16T16:08:47,-149.4665,59.8448,270.0,63,50.45,14,7.3539,7.3115,3.2572,3.252,0.0166,0.0934,2.0167,2.5939,4.4954,0.508,4.9644,0.0617,0.1672,95.9056,0.261,264.109,278.915,88.542,93.404,99.29,1.3354,31.6761,31.6592,24.7542,24.7466
